Time Step,Queue 0 PRBs,Queue 1 PRBs,Queue 2 PRBs
5869,16,16,-2
5870,16,16,-2
5871,16,16,-2
5872,16,16,-2
5873,16,16,-2
5874,16,16,-2
5875,16,16,-2
5876,16,16,-2
5877,16,16,-3
5878,16,16,-3
5879,16,16,-3
5880,16,16,-3
5881,16,16,-3
5882,16,16,-3
5883,16,16,-3
5884,16,16,-3
5885,16,16,-3
5886,16,16,-3
5887,16,16,-3
5888,16,16,-3
5889,16,16,-3
5890,16,16,-3
5891,16,16,-3
5892,16,16,-3
5893,16,16,-3
5894,16,16,-3
5895,16,16,-3
5896,16,16,-3
5897,16,16,-3
5898,16,16,-3
5899,16,16,-3
5900,16,16,-3
5901,16,16,-3
5902,16,16,-3
5903,16,16,-3
5904,16,16,-3
5905,16,16,-3
5906,16,16,-3
5907,16,16,-3
5908,16,16,-3
5909,16,16,-3
5910,16,16,-3
5911,16,16,-3
5912,16,16,-3
5913,16,16,-3
5914,16,16,-3
5915,16,16,-3
5916,16,16,-3
5917,16,16,-3
5918,16,16,-3
5919,16,16,-3
5920,16,16,-3
5921,16,16,-3
5922,16,16,-3
5923,16,16,-3
5924,16,16,-3
5925,16,16,-3
5926,16,16,-3
5927,16,16,-3
5928,16,16,-3
5929,16,16,-3
5930,16,16,-3
5931,16,16,-3
5932,16,16,-3
5933,16,16,-3
5934,16,16,-3
5935,16,16,-3
5936,16,16,-3
5937,16,16,-3
5938,16,16,-3
5939,16,16,-3
5940,16,16,-3
5941,16,16,-3
5942,16,16,-3
5943,16,16,-3
5944,16,16,-3
5945,16,16,-3
5946,16,16,-3
5947,16,16,-3
5948,16,16,-3
5949,16,16,-3
5950,16,16,-3
5951,16,16,-3
5952,16,16,-3
5953,16,16,-3
5954,16,16,-3
5955,16,16,-3
5956,16,16,-3
5957,16,16,-3
5958,16,16,-3
5959,16,16,-3
5960,16,16,-3
5961,16,16,-3
5962,16,16,-3
5963,16,16,-3
5964,16,16,-3
5965,16,16,-3
5966,16,16,-3
5967,16,16,-3
5968,16,16,-3
5969,16,16,-3
5970,16,16,-3
5971,16,16,-3
5972,16,16,-3
5973,16,16,-3
5974,16,16,-3
5975,16,16,-3
5976,16,16,-3
5977,16,16,-3
5978,16,16,-3
5979,16,16,-3
5980,16,16,-3
5981,16,16,-3
5982,16,16,-3
5983,16,16,-3
5984,16,16,-3
5985,16,16,-3
5986,16,16,-3
5987,16,16,-3
5988,16,16,-3
5989,16,16,-3
5990,16,16,-3
5991,16,16,-3
5992,16,16,-3
5993,16,16,-3
5994,16,16,-3
5995,16,16,-3
5996,16,16,-3
5997,16,16,-3
5998,16,16,-3
5999,16,16,-3
6000,16,16,-3
6001,16,16,-3
6002,16,16,-3
6003,16,16,-3
6004,16,16,-3
6005,16,16,-3
6006,16,16,-3
6007,16,16,-3
6008,16,16,-3
6009,16,16,-3
6010,16,16,-3
6011,16,16,-3
6012,16,16,-3
6013,16,16,-3
6014,16,16,-3
6015,16,16,-3
6016,16,16,-3
6017,16,16,-3
6018,16,16,-3
6019,16,16,-3
6020,16,16,-3
6021,16,16,-3
6022,16,16,-3
6023,16,16,-3
6024,16,16,-3
6025,16,16,-3
6026,16,16,-3
6027,16,16,-3
6028,16,16,-3
6029,16,16,-3
6030,16,16,-3
6031,16,16,-3
6032,16,16,-3
6033,16,16,-3
6034,16,16,-3
6035,16,16,-3
6036,16,16,-3
6037,16,16,-3
6038,16,16,-3
6039,16,16,-3
6040,16,16,-3
6041,16,16,-3
6042,16,16,-3
6043,16,16,-3
6044,16,16,-3
6045,16,16,-3
6046,16,16,-3
6047,16,16,-3
6048,16,16,-3
6049,16,16,-3
6050,16,16,-3
6051,16,16,-3
6052,16,16,-3
6053,16,16,-3
6054,16,16,-3
6055,16,16,-3
6056,16,16,-3
6057,16,16,-3
6058,16,16,-3
6059,16,16,-3
6060,16,16,-3
6061,16,16,-3
6062,16,16,-3
6063,16,16,-3
6064,16,16,-3
6065,16,16,-3
6066,16,16,-3
6067,16,16,-3
6068,16,16,-3
6069,16,16,-3
6070,16,16,-3
6071,16,16,-3
6072,16,16,-3
6073,16,16,-3
6074,16,16,-3
6075,16,16,-3
6076,16,16,-3
6077,16,16,-3
6078,16,16,-3
6079,16,16,-3
6080,16,16,-3
6081,16,16,-3
6082,16,16,-3
6083,16,16,-3
6084,16,16,-3
6085,16,16,-3
6086,16,16,-3
6087,16,16,-3
6088,16,16,-3
6089,16,16,-3
6090,16,16,-3
6091,16,16,-3
6092,16,16,-3
6093,16,16,-4
6094,16,16,-4
6095,16,16,-4
6096,16,16,-4
6097,16,16,-4
6098,16,16,-4
6099,16,16,-4
6100,16,16,-4
6101,16,16,-4
6102,16,16,-4
6103,16,16,-4
6104,16,16,-4
6105,16,16,-4
6106,16,16,-4
6107,16,16,-4
6108,16,16,-4
6109,16,16,-4
6110,16,16,-4
6111,16,16,-4
6112,16,16,-4
6113,16,16,-4
6114,16,16,-4
6115,16,16,-4
6116,16,16,-4
6117,16,16,-4
6118,16,16,-4
6119,16,16,-4
6120,16,16,-4
6121,16,16,-4
6122,16,16,-4
6123,16,16,-4
6124,16,16,-4
6125,16,16,-4
6126,16,16,-4
6127,16,16,-4
6128,16,16,-4
6129,16,16,-4
6130,16,16,-4
6131,16,16,-4
6132,16,16,-4
6133,16,16,-4
6134,16,16,-4
6135,16,16,-4
6136,16,16,-4
6137,16,16,-4
6138,16,16,-4
6139,16,16,-4
6140,16,16,-4
6141,16,16,-4
6142,16,16,-4
6143,16,16,-4
6144,16,16,-4
6145,16,16,-4
6146,16,16,-4
6147,16,16,-4
6148,16,16,-4
6149,16,16,-4
6150,16,16,-4
6151,16,16,-4
6152,16,16,-4
6153,16,16,-4
6154,16,16,-4
6155,16,16,-4
6156,16,16,-4
6157,16,16,-4
6158,16,16,-4
6159,16,16,-4
6160,16,16,-4
6161,16,16,-4
6162,16,16,-4
6163,16,16,-4
6164,16,16,-4
6165,16,16,-4
6166,16,16,-4
6167,16,16,-4
6168,16,16,-4
6169,16,16,-4
6170,16,16,-4
6171,16,16,-4
6172,16,16,-4
6173,16,16,-4
6174,16,16,-4
6175,16,16,-4
6176,16,16,-4
6177,16,16,-4
6178,16,16,-4
6179,16,16,-4
6180,16,16,-4
6181,16,16,-4
6182,16,16,-4
6183,16,16,-4
6184,16,16,-4
6185,16,16,-4
6186,16,16,-4
6187,16,16,-4
6188,16,16,-4
6189,16,16,-4
6190,16,16,-4
6191,16,16,-4
6192,16,16,-4
6193,16,16,-4
6194,16,16,-4
6195,16,16,-4
6196,16,16,-4
6197,16,16,-4
6198,16,16,-4
6199,16,16,-4
6200,16,16,-4
6201,16,16,-4
6202,16,16,-4
6203,16,16,-4
6204,16,16,-4
6205,16,16,-4
6206,16,16,-4
6207,16,16,-4
6208,16,16,-4
6209,16,16,-4
6210,16,16,-4
6211,16,16,-4
6212,16,16,-4
6213,16,16,-4
6214,16,16,-4
6215,16,16,-4
6216,16,16,-4
6217,16,16,-4
6218,16,16,-4
6219,16,16,-4
6220,16,16,-4
6221,16,16,-4
6222,16,16,-4
6223,16,16,-4
6224,16,16,-4
6225,16,16,-4
6226,16,16,-4
6227,16,16,-4
6228,16,16,-4
6229,16,16,-4
6230,16,16,-4
6231,16,16,-4
6232,16,16,-4
6233,16,16,-4
6234,16,16,-4
6235,16,16,-4
6236,16,16,-4
6237,16,16,-4
6238,16,16,-4
6239,16,16,-4
6240,16,16,-4
6241,16,16,-4
6242,16,16,-4
6243,16,16,-4
6244,16,16,-4
6245,16,16,-4
6246,16,16,-4
6247,16,16,-4
6248,16,16,-4
6249,16,16,-4
6250,16,16,-4
6251,16,16,-4
6252,16,16,-4
6253,16,16,-4
6254,16,16,-4
6255,16,16,-4
6256,16,16,-4
6257,16,16,-4
6258,16,16,-4
6259,16,16,-4
6260,16,16,-4
6261,16,16,-4
6262,16,16,-4
6263,16,16,-4
6264,16,16,-4
6265,16,16,-4
6266,16,16,-4
6267,16,16,-4
6268,16,16,-4
6269,16,16,-4
6270,16,16,-4
6271,16,16,-4
6272,16,16,-4
6273,16,16,-4
6274,16,16,-4
6275,16,16,-4
6276,16,16,-4
6277,16,16,-4
6278,16,16,-4
6279,16,16,-4
6280,16,16,-4
6281,16,16,-4
6282,16,16,-4
6283,16,16,-4
6284,16,16,-4
6285,16,16,-4
6286,16,16,-4
6287,16,16,-4
6288,16,16,-4
6289,16,16,-5
6290,16,16,-5
6291,16,16,-5
6292,16,16,-5
6293,16,16,-5
6294,16,16,-5
6295,16,16,-5
6296,16,16,-5
6297,16,16,-5
6298,16,16,-5
6299,16,16,-5
6300,16,16,-5
6301,16,16,-5
6302,16,16,-5
6303,16,16,-5
6304,16,16,-5
6305,16,16,-5
6306,16,16,-5
6307,16,16,-5
6308,16,16,-5
6309,16,16,-5
6310,16,16,-5
6311,16,16,-5
6312,16,16,-5
6313,16,16,-5
6314,16,16,-5
6315,16,16,-5
6316,16,16,-5
6317,16,16,-5
6318,16,16,-5
6319,16,16,-5
6320,16,16,-5
6321,16,16,-5
6322,16,16,-5
6323,16,16,-5
6324,16,16,-5
6325,16,16,-5
6326,16,16,-5
6327,16,16,-5
6328,16,16,-5
6329,16,16,-5
6330,16,16,-5
6331,16,16,-5
6332,16,16,-5
6333,16,16,-5
6334,16,16,-5
6335,16,16,-5
6336,16,16,-5
6337,16,16,-5
6338,16,16,-5
6339,16,16,-5
6340,16,16,-5
6341,16,16,-5
6342,16,16,-5
6343,16,16,-5
6344,16,16,-5
6345,16,16,-5
6346,16,16,-5
6347,16,16,-5
6348,16,16,-5
6349,16,16,-5
6350,16,16,-5
6351,16,16,-5
6352,16,16,-5
6353,16,16,-5
6354,16,16,-5
6355,16,16,-5
6356,16,16,-5
6357,16,16,-5
6358,16,16,-5
6359,16,16,-5
6360,16,16,-5
6361,16,16,-5
6362,16,16,-5
6363,16,16,-5
6364,16,16,-5
6365,16,16,-5
6366,16,16,-5
6367,16,16,-5
6368,16,16,-5
6369,16,16,-5
6370,16,16,-5
6371,16,16,-5
6372,16,16,-5
6373,16,16,-5
6374,16,16,-5
6375,16,16,-5
6376,16,16,-5
6377,16,16,-5
6378,16,16,-5
6379,16,16,-5
6380,16,16,-5
6381,16,16,-5
6382,16,16,-5
6383,16,16,-5
6384,16,16,-5
6385,16,16,-5
6386,16,16,-5
6387,16,16,-5
6388,16,16,-5
6389,16,16,-5
6390,16,16,-5
6391,16,16,-5
6392,16,16,-5
6393,16,16,-5
6394,16,16,-5
6395,16,16,-5
6396,16,16,-5
6397,16,16,-5
6398,16,16,-5
6399,16,16,-5
6400,16,16,-5
6401,16,16,-5
6402,16,16,-5
6403,16,16,-5
6404,16,16,-5
6405,16,16,-5
6406,16,16,-5
6407,16,16,-5
6408,16,16,-5
6409,16,16,-5
6410,16,16,-5
6411,16,16,-5
6412,16,16,-5
6413,16,16,-5
6414,16,16,-5
6415,16,16,-5
6416,16,16,-5
6417,16,16,-5
6418,16,16,-5
6419,16,16,-5
6420,16,16,-5
6421,16,16,-5
6422,16,16,-5
6423,16,16,-5
6424,16,16,-5
6425,16,16,-5
6426,16,16,-5
6427,16,16,-5
6428,16,16,-5
6429,16,16,-5
6430,16,16,-5
6431,16,16,-5
6432,16,16,-5
6433,16,16,-5
6434,16,16,-5
6435,16,16,-5
6436,16,16,-5
6437,16,16,-5
6438,16,16,-5
6439,16,16,-5
6440,16,16,-5
6441,16,16,-5
6442,16,16,-5
6443,16,16,-5
6444,16,16,-5
6445,16,16,-5
6446,16,16,-5
6447,16,16,-5
6448,16,16,-5
6449,16,16,-5
6450,16,16,-5
6451,16,16,-5
6452,16,16,-5
6453,16,16,-5
6454,16,16,-5
6455,16,16,-5
6456,16,16,-5
6457,16,16,-5
6458,16,16,-5
6459,16,16,-5
6460,16,16,-5
6461,16,16,-5
6462,16,16,-5
6463,16,16,-5
6464,16,16,-5
6465,16,16,-5
6466,16,16,-5
6467,16,16,-5
6468,16,16,-5
6469,16,16,-6
6470,16,16,-6
6471,16,16,-6
6472,16,16,-6
6473,16,16,-6
6474,16,16,-6
6475,16,16,-6
6476,16,16,-6
6477,16,16,-6
6478,16,16,-6
6479,16,16,-6
6480,16,16,-6
6481,16,16,-6
6482,16,16,-6
6483,16,16,-6
6484,16,16,-6
6485,16,16,-6
6486,16,16,-6
6487,16,16,-6
6488,16,16,-6
6489,16,16,-6
6490,16,16,-6
6491,16,16,-6
6492,16,16,-6
6493,16,16,-6
6494,16,16,-6
6495,16,16,-6
6496,16,16,-6
6497,16,16,-6
6498,16,16,-6
6499,16,16,-6
6500,16,16,-6
6501,16,16,-6
6502,16,16,-6
6503,16,16,-6
6504,16,16,-6
6505,16,16,-6
6506,16,16,-6
6507,16,16,-6
6508,16,16,-6
6509,16,16,-6
6510,16,16,-6
6511,16,16,-6
6512,16,16,-6
6513,16,16,-6
6514,16,16,-6
6515,16,16,-6
6516,16,16,-6
6517,16,16,-6
6518,16,16,-6
6519,16,16,-6
6520,16,16,-6
6521,16,16,-6
6522,16,16,-6
6523,16,16,-6
6524,16,16,-6
6525,16,16,-6
6526,16,16,-6
6527,16,16,-6
6528,16,16,-6
6529,16,16,-6
6530,16,16,-6
6531,16,16,-6
6532,16,16,-6
6533,16,16,-6
6534,16,16,-6
6535,16,16,-6
6536,16,16,-6
6537,16,16,-6
6538,16,16,-6
6539,16,16,-6
6540,16,16,-6
6541,16,16,-6
6542,16,16,-6
6543,16,16,-6
6544,16,16,-6
6545,16,16,-6
6546,16,16,-6
6547,16,16,-6
6548,16,16,-6
6549,16,16,-6
6550,16,16,-6
6551,16,16,-6
6552,16,16,-6
6553,16,16,-6
6554,16,16,-6
6555,16,16,-6
6556,16,16,-6
6557,16,16,-6
6558,16,16,-6
6559,16,16,-6
6560,16,16,-6
6561,16,16,-6
6562,16,16,-6
6563,16,16,-6
6564,16,16,-6
6565,16,16,-6
6566,16,16,-6
6567,16,16,-6
6568,16,16,-6
6569,16,16,-6
6570,16,16,-6
6571,16,16,-6
6572,16,16,-6
6573,16,16,-6
6574,16,16,-6
6575,16,16,-6
6576,16,16,-6
6577,16,16,-6
6578,16,16,-6
6579,16,16,-6
6580,16,16,-6
6581,16,16,-6
6582,16,16,-6
6583,16,16,-6
6584,16,16,-6
6585,16,16,-6
6586,16,16,-6
6587,16,16,-6
6588,16,16,-6
6589,16,16,-6
6590,16,16,-6
6591,16,16,-6
6592,16,16,-6
6593,16,16,-6
6594,16,16,-6
6595,16,16,-6
6596,16,16,-6
6597,16,16,-6
6598,16,16,-6
6599,16,16,-6
6600,16,16,-6
6601,16,16,-6
6602,16,16,-6
6603,16,16,-6
6604,16,16,-6
6605,16,16,-6
6606,16,16,-6
6607,16,16,-6
6608,16,16,-6
6609,16,16,-6
6610,16,16,-6
6611,16,16,-6
6612,16,16,-6
6613,16,16,-6
6614,16,16,-6
6615,16,16,-6
6616,16,16,-6
6617,16,16,-6
6618,16,16,-6
6619,16,16,-6
6620,16,16,-6
6621,16,16,-6
6622,16,16,-6
6623,16,16,-6
6624,16,16,-6
6625,16,16,-6
6626,16,16,-6
6627,16,16,-6
6628,16,16,-6
6629,16,16,-6
6630,16,16,-6
6631,16,16,-6
6632,16,16,-6
6633,16,16,-6
6634,16,16,-7
6635,16,16,-7
6636,16,16,-7
6637,16,16,-7
6638,16,16,-7
6639,16,16,-7
6640,16,16,-7
6641,16,16,-7
6642,16,16,-7
6643,16,16,-7
6644,16,16,-7
6645,16,16,-7
6646,16,16,-7
6647,16,16,-7
6648,16,16,-7
6649,16,16,-7
6650,16,16,-7
6651,16,16,-7
6652,16,16,-7
6653,16,16,-7
6654,16,16,-7
6655,16,16,-7
6656,16,16,-7
6657,16,16,-7
6658,16,16,-7
6659,16,16,-7
6660,16,16,-7
6661,16,16,-7
6662,16,16,-7
6663,16,16,-7
6664,16,16,-7
6665,16,16,-7
6666,16,16,-7
6667,16,16,-7
6668,16,16,-7
6669,16,16,-7
6670,16,16,-7
6671,16,16,-7
6672,16,16,-7
6673,16,16,-7
6674,16,16,-7
6675,16,16,-7
6676,16,16,-7
6677,16,16,-7
6678,16,16,-7
6679,16,16,-7
6680,16,16,-7
6681,16,16,-7
6682,16,16,-7
6683,16,16,-7
6684,16,16,-7
6685,16,16,-7
6686,16,16,-7
6687,16,16,-7
6688,16,16,-7
6689,16,16,-7
6690,16,16,-7
6691,16,16,-7
6692,16,16,-7
6693,16,16,-7
6694,16,16,-7
6695,16,16,-7
6696,16,16,-7
6697,16,16,-7
6698,16,16,-7
6699,16,16,-7
6700,16,16,-7
6701,16,16,-7
6702,16,16,-7
6703,16,16,-7
6704,16,16,-7
6705,16,16,-7
6706,16,16,-7
6707,16,16,-7
6708,16,16,-7
6709,16,16,-7
6710,16,16,-7
6711,16,16,-7
6712,16,16,-7
6713,16,16,-7
6714,16,16,-7
6715,16,16,-7
6716,16,16,-7
6717,16,16,-7
6718,16,16,-7
6719,16,16,-7
6720,16,16,-7
6721,16,16,-7
6722,16,16,-7
6723,16,16,-7
6724,16,16,-7
6725,16,16,-7
6726,16,16,-7
6727,16,16,-7
6728,16,16,-7
6729,16,16,-7
6730,16,16,-7
6731,16,16,-7
6732,16,16,-7
6733,16,16,-7
6734,16,16,-7
6735,16,16,-7
6736,16,16,-7
6737,16,16,-7
6738,16,16,-7
6739,16,16,-7
6740,16,16,-7
6741,16,16,-7
6742,16,16,-7
6743,16,16,-7
6744,16,16,-7
6745,16,16,-7
6746,16,16,-7
6747,16,16,-7
6748,16,16,-7
6749,16,16,-7
6750,16,16,-7
6751,16,16,-7
6752,16,16,-7
6753,16,16,-7
6754,16,16,-7
6755,16,16,-7
6756,16,16,-7
6757,16,16,-7
6758,16,16,-7
6759,16,16,-7
6760,16,16,-7
6761,16,16,-7
6762,16,16,-7
6763,16,16,-7
6764,16,16,-7
6765,16,16,-7
6766,16,16,-7
6767,16,16,-7
6768,16,16,-7
6769,16,16,-7
6770,16,16,-7
6771,16,16,-7
6772,16,16,-7
6773,16,16,-7
6774,16,16,-7
6775,16,16,-7
6776,16,16,-7
6777,16,16,-7
6778,16,16,-7
6779,16,16,-7
6780,16,16,-7
6781,16,16,-7
6782,16,16,-8
6783,16,16,-8
6784,16,16,-8
6785,16,16,-8
6786,16,16,-8
6787,16,16,-8
6788,16,16,-8
6789,16,16,-8
6790,16,16,-8
6791,16,16,-8
6792,16,16,-8
6793,16,16,-8
6794,16,16,-8
6795,16,16,-8
6796,16,16,-8
6797,16,16,-8
6798,16,16,-8
6799,16,16,-8
6800,16,16,-8
6801,16,16,-8
6802,16,16,-8
6803,16,16,-8
6804,16,16,-8
6805,16,16,-8
6806,16,16,-8
6807,16,16,-8
6808,16,16,-8
6809,16,16,-8
6810,16,16,-8
6811,16,16,-8
6812,16,16,-8
6813,16,16,-8
6814,16,16,-8
6815,16,16,-8
6816,16,16,-8
6817,16,16,-8
6818,16,16,-8
6819,16,16,-8
6820,16,16,-8
6821,16,16,-8
6822,16,16,-8
6823,16,16,-8
6824,16,16,-8
6825,16,16,-8
6826,16,16,-8
6827,16,16,-8
6828,16,16,-8
6829,16,16,-8
6830,16,16,-8
6831,16,16,-8
6832,16,16,-8
6833,16,16,-8
6834,16,16,-8
6835,16,16,-8
6836,16,16,-8
6837,16,16,-8
6838,16,16,-8
6839,16,16,-8
6840,16,16,-8
6841,16,16,-8
6842,16,16,-8
6843,16,16,-8
6844,16,16,-8
6845,16,16,-8
6846,16,16,-8
6847,16,16,-8
6848,16,16,-8
6849,16,16,-8
6850,16,16,-8
6851,16,16,-8
6852,16,16,-8
6853,16,16,-8
6854,16,16,-8
6855,16,16,-8
6856,16,16,-8
6857,16,16,-8
6858,16,16,-8
6859,16,16,-8
6860,16,16,-8
6861,16,16,-8
6862,16,16,-8
6863,16,16,-8
6864,16,16,-8
6865,16,16,-8
6866,16,16,-8
6867,16,16,-8
6868,16,16,-8
6869,16,16,-8
6870,16,16,-8
6871,16,16,-8
6872,16,16,-8
6873,16,16,-8
6874,16,16,-8
6875,16,16,-8
6876,16,16,-8
6877,16,16,-8
6878,16,16,-8
6879,16,16,-8
6880,16,16,-8
6881,16,16,-8
6882,16,16,-8
6883,16,16,-8
6884,16,16,-8
6885,16,16,-8
6886,16,16,-8
6887,16,16,-8
6888,16,16,-8
6889,16,16,-8
6890,16,16,-8
6891,16,16,-8
6892,16,16,-8
6893,16,16,-8
6894,16,16,-8
6895,16,16,-8
6896,16,16,-8
6897,16,16,-8
6898,16,16,-8
6899,16,16,-8
6900,16,16,-8
6901,16,16,-8
6902,16,16,-8
6903,16,16,-8
6904,16,16,-8
6905,16,16,-8
6906,16,16,-8
6907,16,16,-8
6908,16,16,-8
6909,16,16,-8
6910,16,16,-8
6911,16,16,-8
6912,16,16,-8
6913,16,16,-8
6914,16,16,-8
6915,16,16,-8
6916,16,16,-8
6917,16,16,-8
6918,16,16,-8
6919,16,16,-8
6920,16,16,-8
6921,16,16,-8
6922,16,16,-9
6923,16,16,-9
6924,16,16,-9
6925,16,16,-9
6926,16,16,-9
6927,16,16,-9
6928,16,16,-9
6929,16,16,-9
6930,16,16,-9
6931,16,16,-9
6932,16,16,-9
6933,16,16,-9
6934,16,16,-9
6935,16,16,-9
6936,16,16,-9
6937,16,16,-9
6938,16,16,-9
6939,16,16,-9
6940,16,16,-9
6941,16,16,-9
6942,16,16,-9
6943,16,16,-9
6944,16,16,-9
6945,16,16,-9
6946,16,16,-9
6947,16,16,-9
6948,16,16,-9
6949,16,16,-9
6950,16,16,-9
6951,16,16,-9
6952,16,16,-9
6953,16,16,-9
6954,16,16,-9
6955,16,16,-9
6956,16,16,-9
6957,16,16,-9
6958,16,16,-9
6959,16,16,-9
6960,16,16,-9
6961,16,16,-9
6962,16,16,-9
6963,16,16,-9
6964,16,16,-9
6965,16,16,-9
6966,16,16,-9
6967,16,16,-9
6968,16,16,-9
6969,16,16,-9
6970,16,16,-9
6971,16,16,-9
6972,16,16,-9
6973,16,16,-9
6974,16,16,-9
6975,16,16,-9
6976,16,16,-9
6977,16,16,-9
6978,16,16,-9
6979,16,16,-9
6980,16,16,-9
6981,16,16,-9
6982,16,16,-9
6983,16,16,-9
6984,16,16,-9
6985,16,16,-9
6986,16,16,-9
6987,16,16,-9
6988,16,16,-9
6989,16,16,-9
6990,16,16,-9
6991,16,16,-9
6992,16,16,-9
6993,16,16,-9
6994,16,16,-9
6995,16,16,-9
6996,16,16,-9
6997,16,16,-9
6998,16,16,-9
6999,16,16,-9
7000,16,16,-9
7001,16,16,-9
7002,16,16,-9
7003,16,16,-9
7004,16,16,-9
7005,16,16,-9
7006,16,16,-9
7007,16,16,-9
7008,16,16,-9
7009,16,16,-9
7010,16,16,-9
7011,16,16,-9
7012,16,16,-9
7013,16,16,-9
7014,16,16,-9
7015,16,16,-9
7016,16,16,-9
7017,16,16,-9
7018,16,16,-9
7019,16,16,-9
7020,16,16,-9
7021,16,16,-9
7022,16,16,-9
7023,16,16,-9
7024,16,16,-9
7025,16,16,-9
7026,16,16,-9
7027,16,16,-9
7028,16,16,-9
7029,16,16,-9
7030,16,16,-9
7031,16,16,-9
7032,16,16,-9
7033,16,16,-9
7034,16,16,-9
7035,16,16,-9
7036,16,16,-9
7037,16,16,-9
7038,16,16,-9
7039,16,16,-9
7040,16,16,-9
7041,16,16,-9
7042,16,16,-9
7043,16,16,-9
7044,16,16,-9
7045,16,16,-9
7046,16,16,-9
7047,16,16,-9
7048,16,16,-10
7049,16,16,-10
7050,16,16,-10
7051,16,16,-10
7052,16,16,-10
7053,16,16,-10
7054,16,16,-10
7055,16,16,-10
7056,16,16,-10
7057,16,16,-10
7058,16,16,-10
7059,16,16,-10
7060,16,16,-10
7061,16,16,-10
7062,16,16,-10
7063,16,16,-10
7064,16,16,-10
7065,16,16,-10
7066,16,16,-10
7067,16,16,-10
7068,16,16,-10
7069,16,16,-10
7070,16,16,-10
7071,16,16,-10
7072,16,16,-10
7073,16,16,-10
7074,16,16,-10
7075,16,16,-10
7076,16,16,-10
7077,16,16,-10
7078,16,16,-10
7079,16,16,-10
7080,16,16,-10
7081,16,16,-10
7082,16,16,-10
7083,16,16,-10
7084,16,16,-10
7085,16,16,-10
7086,16,16,-10
7087,16,16,-10
7088,16,16,-10
7089,16,16,-10
7090,16,16,-10
7091,16,16,-10
7092,16,16,-10
7093,16,16,-10
7094,16,16,-10
7095,16,16,-10
7096,16,16,-10
7097,16,16,-10
7098,16,16,-10
7099,16,16,-10
7100,16,16,-10
7101,16,16,-10
7102,16,16,-10
7103,16,16,-10
7104,16,16,-10
7105,16,16,-10
7106,16,16,-10
7107,16,16,-10
7108,16,16,-10
7109,16,16,-10
7110,16,16,-10
7111,16,16,-10
7112,16,16,-10
7113,16,16,-10
7114,16,16,-10
7115,16,16,-10
7116,16,16,-10
7117,16,16,-10
7118,16,16,-10
7119,16,16,-10
7120,16,16,-10
7121,16,16,-10
7122,16,16,-10
7123,16,16,-10
7124,16,16,-10
7125,16,16,-10
7126,16,16,-10
7127,16,16,-10
7128,16,16,-10
7129,16,16,-10
7130,16,16,-10
7131,16,16,-10
7132,16,16,-10
7133,16,16,-10
7134,16,16,-10
7135,16,16,-10
7136,16,16,-10
7137,16,16,-10
7138,16,16,-10
7139,16,16,-10
7140,16,16,-10
7141,16,16,-10
7142,16,16,-10
7143,16,16,-10
7144,16,16,-10
7145,16,16,-10
7146,16,16,-10
7147,16,16,-10
7148,16,16,-10
7149,16,16,-10
7150,16,16,-10
7151,16,16,-10
7152,16,16,-10
7153,16,16,-10
7154,16,16,-10
7155,16,16,-10
7156,16,16,-10
7157,16,16,-10
7158,16,16,-10
7159,16,16,-10
7160,16,16,-10
7161,16,16,-10
7162,16,16,-10
7163,16,16,-10
7164,16,16,-10
7165,16,16,-10
7166,16,16,-10
7167,16,16,-11
7168,16,16,-11
7169,16,16,-11
7170,16,16,-11
7171,16,16,-11
7172,16,16,-11
7173,16,16,-11
7174,16,16,-11
7175,16,16,-11
7176,16,16,-11
7177,16,16,-11
7178,16,16,-11
7179,16,16,-11
7180,16,16,-11
7181,16,16,-11
7182,16,16,-11
7183,16,16,-11
7184,16,16,-11
7185,16,16,-11
7186,16,16,-11
7187,16,16,-11
7188,16,16,-11
7189,16,16,-11
7190,16,16,-11
7191,16,16,-11
7192,16,16,-11
7193,16,16,-11
7194,16,16,-11
7195,16,16,-11
7196,16,16,-11
7197,16,16,-11
7198,16,16,-11
7199,16,16,-11
7200,16,16,-11
7201,16,16,-11
7202,16,16,-11
7203,16,16,-11
7204,16,16,-11
7205,16,16,-11
7206,16,16,-11
7207,16,16,-11
7208,16,16,-11
7209,16,16,-11
7210,16,16,-11
7211,16,16,-11
7212,16,16,-11
7213,16,16,-11
7214,16,16,-11
7215,16,16,-11
7216,16,16,-11
7217,16,16,-11
7218,16,16,-11
7219,16,16,-11
7220,16,16,-11
7221,16,16,-11
7222,16,16,-11
7223,16,16,-11
7224,16,16,-11
7225,16,16,-11
7226,16,16,-11
7227,16,16,-11
7228,16,16,-11
7229,16,16,-11
7230,16,16,-11
7231,16,16,-11
7232,16,16,-11
7233,16,16,-11
7234,16,16,-11
7235,16,16,-11
7236,16,16,-11
7237,16,16,-11
7238,16,16,-11
7239,16,16,-11
7240,16,16,-11
7241,16,16,-11
7242,16,16,-11
7243,16,16,-11
7244,16,16,-11
7245,16,16,-11
7246,16,16,-11
7247,16,16,-11
7248,16,16,-11
7249,16,16,-11
7250,16,16,-11
7251,16,16,-11
7252,16,16,-11
7253,16,16,-11
7254,16,16,-11
7255,16,16,-11
7256,16,16,-11
7257,16,16,-11
7258,16,16,-11
7259,16,16,-11
7260,16,16,-11
7261,16,16,-11
7262,16,16,-11
7263,16,16,-11
7264,16,16,-11
